Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
551	0.675	5.e-002	0.	1.263e-003
552	0.725	5.e-002	0.	1.3767e-003
553	0.775	5.e-002	0.	1.4917e-003
554	0.825	5.e-002	0.	1.6073e-003
555	0.875	5.e-002	0.	1.7229e-003
556	0.925	5.e-002	0.	1.8377e-003
557	0.975	5.e-002	0.	1.9513e-003
558	1.	5.e-002	2.5e-002	2.0092e-003
559	1.	2.5e-002	0.	1.9952e-003
560	1.	2.5e-002	5.e-002	1.9953e-003
561	1.	0.	2.5e-002	1.9851e-003
562	1.	-2.5e-002	5.e-002	1.9785e-003
563	1.	-2.5e-002	0.	1.9781e-003
564	1.	-5.e-002	2.5e-002	1.9746e-003
565	0.975	-5.e-002	0.	1.9161e-003
566	0.975	-5.e-002	5.e-002	1.9164e-003
567	0.925	-5.e-002	5.e-002	1.798e-003
568	0.95	-5.e-002	2.5e-002	1.8574e-003
569	0.875	-5.e-002	5.e-002	1.6786e-003
570	0.9	-5.e-002	2.5e-002	1.7384e-003
571	0.825	-5.e-002	5.e-002	1.559e-003
572	0.85	-5.e-002	2.5e-002	1.6188e-003
573	0.775	-5.e-002	5.e-002	1.4399e-003
574	0.8	-5.e-002	2.5e-002	1.4993e-003
575	0.725	-5.e-002	5.e-002	1.3219e-003
576	0.75	-5.e-002	2.5e-002	1.3808e-003
577	0.675	-5.e-002	5.e-002	1.2058e-003
578	0.7	-5.e-002	2.5e-002	1.2637e-003
579	0.625	-5.e-002	5.e-002	1.092e-003
580	0.65	-5.e-002	2.5e-002	1.1487e-003
581	0.575	-5.e-002	5.e-002	9.8119e-004
582	0.6	-5.e-002	2.5e-002	1.0363e-003
583	0.525	-5.e-002	5.e-002	8.7389e-004
584	0.55	-5.e-002	2.5e-002	9.2729e-004
585	0.475	-5.e-002	5.e-002	7.7061e-004
586	0.5	-5.e-002	2.5e-002	8.2203e-004
587	0.425	-5.e-002	5.e-002	6.7183e-004
588	0.45	-5.e-002	2.5e-002	7.2107e-004
589	0.375	-5.e-002	5.e-002	5.7795e-004
590	0.4	-5.e-002	2.5e-002	6.2484e-004
591	0.325	-5.e-002	5.e-002	4.893e-004
592	0.35	-5.e-002	2.5e-002	5.3373e-004
593	0.275	-5.e-002	5.e-002	4.0609e-004
594	0.3	-5.e-002	2.5e-002	4.4805e-004
595	0.225	-5.e-002	5.e-002	3.2852e-004
596	0.25	-5.e-002	2.5e-002	3.6798e-004
597	0.175	-5.e-002	5.e-002	2.565e-004
598	0.2	-5.e-002	2.5e-002	2.9372e-004
599	0.125	-5.e-002	5.e-002	1.9095e-004
600	0.15	-5.e-002	2.5e-002	2.2539e-004
601	7.5e-002	-5.e-002	5.e-002	1.3141e-004
602	0.1	-5.e-002	2.5e-002	1.6373e-004
603	5.e-002	-5.e-002	2.5e-002	1.0602e-004
604	0.925	-5.e-002	0.	1.7977e-003
605	0.875	-5.e-002	0.	1.6784e-003
606	0.825	-5.e-002	0.	1.5589e-003
607	0.775	-5.e-002	0.	1.4399e-003
608	0.725	-5.e-002	0.	1.322e-003
609	0.675	-5.e-002	0.	1.206e-003
610	0.625	-5.e-002	0.	1.0924e-003
611	0.575	-5.e-002	0.	9.8187e-004
612	0.525	-5.e-002	0.	8.7489e-004
613	0.475	-5.e-002	0.	7.7203e-004
614	0.425	-5.e-002	0.	6.7378e-004
615	0.375	-5.e-002	0.	5.8058e-004
616	0.325	-5.e-002	0.	4.9283e-004
617	0.275	-5.e-002	0.	4.1082e-004
618	0.225	-5.e-002	0.	3.3489e-004
619	0.175	-5.e-002	0.	2.6517e-004
620	0.125	-5.e-002	0.	2.0308e-004
621	7.5e-002	-5.e-002	0.	1.4594e-004
