Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	4.2229e+08
634	0.625	-0.025	0.075	4.1817e+08
635	0.625	-0.025	0.1	4.2148e+08
636	0.625	0.	0.	4.3253e+08
637	0.625	0.	0.025	4.2548e+08
638	0.625	0.	0.05	4.3229e+08
639	0.625	0.	0.075	4.3379e+08
640	0.625	0.	0.1	4.3421e+08
641	0.625	0.025	0.	4.4367e+08
642	0.625	0.025	0.025	4.3624e+08
643	0.625	0.025	0.05	4.4778e+08
644	0.625	0.025	0.075	4.4471e+08
645	0.625	0.025	0.1	4.3899e+08
646	0.625	0.05	0.	4.5164e+08
647	0.625	0.05	0.025	4.5534e+08
648	0.625	0.05	0.05	4.5697e+08
649	0.625	0.05	0.075	4.5273e+08
650	0.625	0.05	0.1	4.5750e+08
651	0.65	-0.05	0.	4.0511e+08
652	0.65	-0.05	0.025	4.0757e+08
653	0.65	-0.05	0.05	4.0421e+08
654	0.65	-0.05	0.075	4.0805e+08
655	0.65	-0.05	0.1	4.1596e+08
656	0.65	-0.025	0.	4.2844e+08
657	0.65	-0.025	0.025	4.2230e+08
658	0.65	-0.025	0.05	4.1935e+08
659	0.65	-0.025	0.075	4.2076e+08
660	0.65	-0.025	0.1	4.2310e+08
661	0.65	0.	0.	4.2661e+08
662	0.65	0.	0.025	4.3003e+08
663	0.65	0.	0.05	4.3697e+08
664	0.65	0.	0.075	4.2839e+08
665	0.65	0.	0.1	4.2942e+08
666	0.65	0.025	0.	4.4255e+08
667	0.65	0.025	0.025	4.4351e+08
668	0.65	0.025	0.05	4.4029e+08
669	0.65	0.025	0.075	4.4278e+08
670	0.65	0.025	0.1	4.4466e+08
671	0.65	0.05	0.	4.6011e+08
672	0.65	0.05	0.025	4.5254e+08
673	0.65	0.05	0.05	4.5285e+08
674	0.65	0.05	0.075	4.5854e+08
675	0.65	0.05	0.1	4.5101e+08
676	0.675	-0.05	0.	4.0813e+08
677	0.675	-0.05	0.025	4.1333e+08
678	0.675	-0.05	0.05	4.1605e+08
679	0.675	-0.05	0.075	4.1369e+08
680	0.675	-0.05	0.1	4.1218e+08
681	0.675	-0.025	0.	4.1736e+08
682	0.675	-0.025	0.025	4.2206e+08
683	0.675	-0.025	0.05	4.2642e+08
684	0.675	-0.025	0.075	4.1809e+08
685	0.675	-0.025	0.1	4.2143e+08
686	0.675	0.	0.	4.3067e+08
687	0.675	0.	0.025	4.2960e+08
688	0.675	0.	0.05	4.3286e+08
689	0.675	0.	0.075	4.3354e+08
690	0.675	0.	0.1	4.3350e+08
691	0.675	0.025	0.	4.3830e+08
692	0.675	0.025	0.025	4.3594e+08
693	0.675	0.025	0.05	4.4268e+08
694	0.675	0.025	0.075	4.3997e+08
695	0.675	0.025	0.1	4.4825e+08
696	0.675	0.05	0.	4.5831e+08
697	0.675	0.05	0.025	4.5869e+08
698	0.675	0.05	0.05	4.4810e+08
699	0.675	0.05	0.075	4.5356e+08
700	0.675	0.05	0.1	4.5465e+08
701	0.7	-0.05	0.	4.1651e+08
702	0.7	-0.05	0.025	4.1283e+08
703	0.7	-0.05	0.05	4.1824e+08
704	0.7	-0.05	0.075	4.1400e+08
705	0.7	-0.05	0.1	4.1442e+08
706	0.7	-0.025	0.	4.1780e+08
707	0.7	-0.025	0.025	4.2519e+08
708	0.7	-0.025	0.05	4.2212e+08
709	0.7	-0.025	0.075	4.2458e+08
710	0.7	-0.025	0.1	4.2380e+08
711	0.7	0.	0.	4.3263e+08
712	0.7	0.	0.025	4.3185e+08
713	0.7	0.	0.05	4.3473e+08
714	0.7	0.	0.075	4.3132e+08
715	0.7	0.	0.1	4.2698e+08
716	0.7	0.025	0.	4.4301e+08
717	0.7	0.025	0.025	4.3815e+08
718	0.7	0.025	0.05	4.3633e+08
719	0.7	0.025	0.075	4.3740e+08
720	0.7	0.025	0.1	4.4200e+08
721	0.7	0.05	0.	4.4965e+08
722	0.7	0.05	0.025	4.4232e+08
723	0.7	0.05	0.05	4.4862e+08
724	0.7	0.05	0.075	4.5421e+08
725	0.7	0.05	0.1	4.4838e+08
726	0.725	-0.05	0.	4.1495e+08
727	0.725	-0.05	0.025	4.1897e+08
728	0.725	-0.05	0.05	4.1814e+08
729	0.725	-0.05	0.075	4.1890e+08
730	0.725	-0.05	0.1	4.0628e+08
731	0.725	-0.025	0.	4.2963e+08
732	0.725	-0.025	0.025	4.2591e+08
733	0.725	-0.025	0.05	4.3210e+08
734	0.725	-0.025	0.075	4.2110e+08
735	0.725	-0.025	0.1	4.1778e+08
736	0.725	0.	0.	4.3203e+08
737	0.725	0.	0.025	4.3106e+08
738	0.725	0.	0.05	4.3427e+08
739	0.725	0.	0.075	4.3572e+08
740	0.725	0.	0.1	4.3171e+08
741	0.725	0.025	0.	4.3941e+08
742	0.725	0.025	0.025	4.4210e+08
743	0.725	0.025	0.05	4.3935e+08
744	0.725	0.025	0.075	4.3906e+08
745	0.725	0.025	0.1	4.4391e+08
746	0.725	0.05	0.	4.5302e+08
747	0.725	0.05	0.025	4.5239e+08
748	0.725	0.05	0.05	4.4790e+08
749	0.725	0.05	0.075	4.4082e+08
750	0.725	0.05	0.1	4.4797e+08
751	0.75	-0.05	0.	4.1447e+08
752	0.75	-0.05	0.025	4.1657e+08
753	0.75	-0.05	0.05	4.1476e+08
754	0.75	-0.05	0.075	4.1693e+08
755	0.75	-0.05	0.1	4.1353e+08
756	0.75	-0.025	0.	4.2016e+08
757	0.75	-0.025	0.025	4.2866e+08
758	0.75	-0.025	0.05	4.2121e+08
759	0.75	-0.025	0.075	4.2451e+08
760	0.75	-0.025	0.1	4.2775e+08
761	0.75	0.	0.	4.3517e+08
762	0.75	0.	0.025	4.3475e+08
763	0.75	0.	0.05	4.3305e+08
764	0.75	0.	0.075	4.3451e+08
765	0.75	0.	0.1	4.3675e+08
766	0.75	0.025	0.	4.4100e+08
767	0.75	0.025	0.025	4.3304e+08
768	0.75	0.025	0.05	4.3765e+08
769	0.75	0.025	0.075	4.4195e+08
770	0.75	0.025	0.1	4.3730e+08
771	0.75	0.05	0.	4.5279e+08
772	0.75	0.05	0.025	4.4677e+08
773	0.75	0.05	0.05	4.4730e+08
774	0.75	0.05	0.075	4.5102e+08
775	0.75	0.05	0.1	4.4635e+08
776	0.775	-0.05	0.	4.1909e+08
777	0.775	-0.05	0.025	4.2151e+08
778	0.775	-0.05	0.05	4.1357e+08
779	0.775	-0.05	0.075	4.1754e+08
780	0.775	-0.05	0.1	4.2128e+08
781	0.775	-0.025	0.	4.2548e+08
782	0.775	-0.025	0.025	4.3025e+08
783	0.775	-0.025	0.05	4.1989e+08
784	0.775	-0.025	0.075	4.1951e+08
785	0.775	-0.025	0.1	4.2787e+08
786	0.775	0.	0.	4.3500e+08
787	0.775	0.	0.025	4.3134e+08
788	0.775	0.	0.05	4.3339e+08
789	0.775	0.	0.075	4.3458e+08
790	0.775	0.	0.1	4.2920e+08
791	0.775	0.025	0.	4.3627e+08
792	0.775	0.025	0.025	4.3942e+08
793	0.775	0.025	0.05	4.4193e+08
794	0.775	0.025	0.075	4.3466e+08
795	0.775	0.025	0.1	4.3806e+08
796	0.775	0.05	0.	4.4463e+08
797	0.775	0.05	0.025	4.4699e+08
798	0.775	0.05	0.05	4.4547e+08
799	0.775	0.05	0.075	4.4355e+08
800	0.775	0.05	0.1	4.4995e+08
801	0.8	-0.05	0.	4.1819e+08
802	0.8	-0.05	0.025	4.1902e+08
803	0.8	-0.05	0.05	4.1465e+08
804	0.8	-0.05	0.075	4.1760e+08
805	0.8	-0.05	0.1	4.2173e+08
806	0.8	-0.025	0.	4.2710e+08
807	0.8	-0.025	0.025	4.2805e+08
808	0.8	-0.025	0.05	4.2788e+08
809	0.8	-0.025	0.075	4.3312e+08
810	0.8	-0.025	0.1	4.2346e+08
811	0.8	0.	0.	4.2641e+08
812	0.8	0.	0.025	4.2838e+08
813	0.8	0.	0.05	4.2958e+08
814	0.8	0.	0.075	4.2864e+08
815	0.8	0.	0.1	4.3233e+08
816	0.8	0.025	0.	4.4239e+08
817	0.8	0.025	0.025	4.4340e+08
818	0.8	0.025	0.05	4.3977e+08
819	0.8	0.025	0.075	4.4551e+08
820	0.8	0.025	0.1	4.3676e+08
821	0.8	0.05	0.	4.3820e+08
822	0.8	0.05	0.025	4.4774e+08
823	0.8	0.05	0.05	4.3747e+08
824	0.8	0.05	0.075	4.4132e+08
825	0.8	0.05	0.1	4.4585e+08
826	0.825	-0.05	0.	4.2115e+08
827	0.825	-0.05	0.025	4.2086e+08
828	0.825	-0.05	0.05	4.1752e+08
829	0.825	-0.05	0.075	4.2146e+08
830	0.825	-0.05	0.1	4.2488e+08
831	0.825	-0.025	0.	4.2682e+08
832	0.825	-0.025	0.025	4.2392e+08
833	0.825	-0.025	0.05	4.2250e+08
834	0.825	-0.025	0.075	4.2399e+08
835	0.825	-0.025	0.1	4.2809e+08
836	0.825	0.	0.	4.3320e+08
837	0.825	0.	0.025	4.2924e+08
838	0.825	0.	0.05	4.2437e+08
839	0.825	0.	0.075	4.3346e+08
840	0.825	0.	0.1	4.2891e+08
841	0.825	0.025	0.	4.3966e+08
842	0.825	0.025	0.025	4.3461e+08
843	0.825	0.025	0.05	4.3380e+08
844	0.825	0.025	0.075	4.3779e+08
845	0.825	0.025	0.1	4.4550e+08
846	0.825	0.05	0.	4.4515e+08
847	0.825	0.05	0.025	4.4298e+08
848	0.825	0.05	0.05	4.4377e+08
849	0.825	0.05	0.075	4.3630e+08
850	0.825	0.05	0.1	4.3853e+08
851	0.85	-0.05	0.	4.1450e+08
852	0.85	-0.05	0.025	4.2885e+08
853	0.85	-0.05	0.05	4.2817e+08
854	0.85	-0.05	0.075	4.2433e+08
855	0.85	-0.05	0.1	4.2346e+08
856	0.85	-0.025	0.	4.2220e+08
857	0.85	-0.025	0.025	4.2675e+08
858	0.85	-0.025	0.05	4.3363e+08
859	0.85	-0.025	0.075	4.2795e+08
860	0.85	-0.025	0.1	4.2557e+08
861	0.85	0.	0.	4.2593e+08
862	0.85	0.	0.025	4.3678e+08
863	0.85	0.	0.05	4.3177e+08
864	0.85	0.	0.075	4.2594e+08
865	0.85	0.	0.1	4.2881e+08
866	0.85	0.025	0.	4.3204e+08
867	0.85	0.025	0.025	4.3604e+08
868	0.85	0.025	0.05	4.3723e+08
869	0.85	0.025	0.075	4.3475e+08
870	0.85	0.025	0.1	4.3922e+08
871	0.85	0.05	0.	4.4128e+08
872	0.85	0.05	0.025	4.4475e+08
873	0.85	0.05	0.05	4.3974e+08
874	0.85	0.05	0.075	4.5174e+08
875	0.85	0.05	0.1	4.3901e+08
876	0.875	-0.05	0.	4.2143e+08
877	0.875	-0.05	0.025	4.2101e+08
878	0.875	-0.05	0.05	4.2378e+08
879	0.875	-0.05	0.075	4.1866e+08
880	0.875	-0.05	0.1	4.2550e+08
881	0.875	-0.025	0.	4.2173e+08
882	0.875	-0.025	0.025	4.2881e+08
883	0.875	-0.025	0.05	4.2362e+08
884	0.875	-0.025	0.075	4.2695e+08
885	0.875	-0.025	0.1	4.3033e+08
886	0.875	0.	0.	4.3997e+08
887	0.875	0.	0.025	4.2828e+08
888	0.875	0.	0.05	4.3149e+08
889	0.875	0.	0.075	4.2951e+08
890	0.875	0.	0.1	4.2900e+08
891	0.875	0.025	0.	4.3326e+08
892	0.875	0.025	0.025	4.3863e+08
893	0.875	0.025	0.05	4.3405e+08
894	0.875	0.025	0.075	4.4360e+08
895	0.875	0.025	0.1	4.3720e+08
896	0.875	0.05	0.	4.3595e+08
897	0.875	0.05	0.025	4.3821e+08
898	0.875	0.05	0.05	4.3668e+08
899	0.875	0.05	0.075	4.4231e+08
900	0.875	0.05	0.1	4.3374e+08
901	0.9	-0.05	0.	4.2143e+08
902	0.9	-0.05	0.025	4.2398e+08
903	0.9	-0.05	0.05	4.2833e+08
904	0.9	-0.05	0.075	4.3020e+08
905	0.9	-0.05	0.1	4.3070e+08
906	0.9	-0.025	0.	4.3082e+08
907	0.9	-0.025	0.025	4.2872e+08
908	0.9	-0.025	0.05	4.3173e+08
909	0.9	-0.025	0.075	4.2508e+08
910	0.9	-0.025	0.1	4.2267e+08
911	0.9	0.	0.	4.3352e+08
912	0.9	0.	0.025	4.2853e+08
913	0.9	0.	0.05	4.3178e+08
914	0.9	0.	0.075	4.3242e+08
915	0.9	0.	0.1	4.3287e+08
916	0.9	0.025	0.	4.3827e+08
917	0.9	0.025	0.025	4.3790e+08
918	0.9	0.025	0.05	4.3568e+08
919	0.9	0.025	0.075	4.3347e+08
920	0.9	0.025	0.1	4.3538e+08
921	0.9	0.05	0.	4.3591e+08
922	0.9	0.05	0.025	4.3731e+08
923	0.9	0.05	0.05	4.4717e+08
924	0.9	0.05	0.075	4.3864e+08
925	0.9	0.05	0.1	4.3958e+08
926	0.925	-0.05	0.	4.2509e+08
927	0.925	-0.05	0.025	4.3099e+08
928	0.925	-0.05	0.05	4.3010e+08
929	0.925	-0.05	0.075	4.3012e+08
930	0.925	-0.05	0.1	4.2823e+08
931	0.925	-0.025	0.	4.3331e+08
932	0.925	-0.025	0.025	4.3413e+08
933	0.925	-0.025	0.05	4.3073e+08
934	0.925	-0.025	0.075	4.2936e+08
935	0.925	-0.025	0.1	4.3283e+08
936	0.925	0.	0.	4.2888e+08
937	0.925	0.	0.025	4.2953e+08
938	0.925	0.	0.05	4.3182e+08
939	0.925	0.	0.075	4.2599e+08
940	0.925	0.	0.1	4.3487e+08
941	0.925	0.025	0.	4.3091e+08
942	0.925	0.025	0.025	4.3262e+08
943	0.925	0.025	0.05	4.3351e+08
944	0.925	0.025	0.075	4.3439e+08
945	0.925	0.025	0.1	4.3306e+08
946	0.925	0.05	0.	4.3626e+08
947	0.925	0.05	0.025	4.3629e+08
948	0.925	0.05	0.05	4.3494e+08
949	0.925	0.05	0.075	4.3380e+08
950	0.925	0.05	0.1	4.4028e+08
951	0.95	-0.05	0.	4.2178e+08
952	0.95	-0.05	0.025	4.2829e+08
953	0.95	-0.05	0.05	4.2739e+08
954	0.95	-0.05	0.075	4.3044e+08
955	0.95	-0.05	0.1	4.2401e+08
956	0.95	-0.025	0.	4.2878e+08
957	0.95	-0.025	0.025	4.3015e+08
958	0.95	-0.025	0.05	4.3419e+08
959	0.95	-0.025	0.075	4.3165e+08
960	0.95	-0.025	0.1	4.2643e+08
961	0.95	0.	0.	4.3032e+08
962	0.95	0.	0.025	4.3507e+08
963	0.95	0.	0.05	4.2786e+08
964	0.95	0.	0.075	4.3174e+08
965	0.95	0.	0.1	4.3198e+08
966	0.95	0.025	0.	4.3217e+08
967	0.95	0.025	0.025	4.4285e+08
968	0.95	0.025	0.05	4.3207e+08
969	0.95	0.025	0.075	4.3506e+08
970	0.95	0.025	0.1	4.3085e+08
971	0.95	0.05	0.	4.3684e+08
972	0.95	0.05	0.025	4.3803e+08
973	0.95	0.05	0.05	4.3295e+08
974	0.95	0.05	0.075	4.3481e+08
975	0.95	0.05	0.1	4.3188e+08
976	0.975	-0.05	0.	4.2656e+08
977	0.975	-0.05	0.025	4.3407e+08
978	0.975	-0.05	0.05	4.2859e+08
979	0.975	-0.05	0.075	4.2219e+08
980	0.975	-0.05	0.1	4.3658e+08
981	0.975	-0.025	0.	4.2849e+08
982	0.975	-0.025	0.025	4.3040e+08
983	0.975	-0.025	0.05	4.3692e+08
984	0.975	-0.025	0.075	4.3077e+08
985	0.975	-0.025	0.1	4.3069e+08
986	0.975	0.	0.	4.2776e+08
987	0.975	0.	0.025	4.2636e+08
988	0.975	0.	0.05	4.3143e+08
989	0.975	0.	0.075	4.3326e+08
990	0.975	0.	0.1	4.3306e+08
991	0.975	0.025	0.	4.3109e+08
992	0.975	0.025	0.025	4.3282e+08
993	0.975	0.025	0.05	4.2639e+08
994	0.975	0.025	0.075	4.3435e+08
995	0.975	0.025	0.1	4.3331e+08
996	0.975	0.05	0.	4.4034e+08
997	0.975	0.05	0.025	4.3353e+08
998	0.975	0.05	0.05	4.3023e+08
999	0.975	0.05	0.075	4.3332e+08
1000	0.975	0.05	0.1	4.3236e+08
1001	1	-0.05	0.	4.3350e+08
1002	1	-0.05	0.025	4.3209e+08
1003	1	-0.05	0.05	4.2765e+08
1004	1	-0.05	0.075	4.2635e+08
1005	1	-0.05	0.1	4.3291e+08
1006	1	-0.025	0.	4.3678e+08
1007	1	-0.025	0.025	4.3228e+08
1008	1	-0.025	0.05	4.3482e+08
1009	1	-0.025	0.075	4.3550e+08
1010	1	-0.025	0.1	4.3293e+08
1011	1	0.	0.	4.2919e+08
1012	1	0.	0.025	4.3268e+08
1013	1	0.	0.05	4.3618e+08
1014	1	0.	0.075	4.3384e+08
1015	1	0.	0.1	4.3459e+08
1016	1	0.025	0.	4.3041e+08
1017	1	0.025	0.025	4.3131e+08
1018	1	0.025	0.05	4.3159e+08
1019	1	0.025	0.075	4.3183e+08
1020	1	0.025	0.1	4.3604e+08
1021	1	0.05	0.	4.2389e+08
1022	1	0.05	0.025	4.3211e+08
1023	1	0.05	0.05	4.3173e+08
1024	1	0.05	0.075	4.2726e+08
1025	1	0.05	0.1	4.3432e+08
