Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
552	0.725	5.e-002	0.	3.5152e-003
553	0.775	5.e-002	0.	3.9145e-003
554	0.825	5.e-002	0.	4.3226e-003
555	0.875	5.e-002	0.	4.7372e-003
556	0.925	5.e-002	0.	5.156e-003
557	0.975	5.e-002	0.	5.5771e-003
558	1.	5.e-002	2.5e-002	5.7948e-003
559	1.	2.5e-002	0.	5.7686e-003
560	1.	2.5e-002	5.e-002	5.7695e-003
561	1.	0.	2.5e-002	5.7536e-003
562	1.	-2.5e-002	5.e-002	5.7494e-003
563	1.	-2.5e-002	0.	5.7485e-003
564	1.	-5.e-002	2.5e-002	5.7534e-003
565	0.975	-5.e-002	0.	5.5419e-003
566	0.975	-5.e-002	5.e-002	5.5429e-003
567	0.925	-5.e-002	5.e-002	5.1208e-003
568	0.95	-5.e-002	2.5e-002	5.3319e-003
569	0.875	-5.e-002	5.e-002	4.6999e-003
570	0.9	-5.e-002	2.5e-002	4.9096e-003
571	0.825	-5.e-002	5.e-002	4.2833e-003
572	0.85	-5.e-002	2.5e-002	4.4905e-003
573	0.775	-5.e-002	5.e-002	3.8734e-003
574	0.8	-5.e-002	2.5e-002	4.0769e-003
575	0.725	-5.e-002	5.e-002	3.4723e-003
576	0.75	-5.e-002	2.5e-002	3.671e-003
577	0.675	-5.e-002	5.e-002	3.0824e-003
578	0.7	-5.e-002	2.5e-002	3.2752e-003
579	0.625	-5.e-002	5.e-002	2.7058e-003
580	0.65	-5.e-002	2.5e-002	2.8916e-003
581	0.575	-5.e-002	5.e-002	2.3449e-003
582	0.6	-5.e-002	2.5e-002	2.5225e-003
583	0.525	-5.e-002	5.e-002	2.0018e-003
584	0.55	-5.e-002	2.5e-002	2.1701e-003
585	0.475	-5.e-002	5.e-002	1.6789e-003
586	0.5	-5.e-002	2.5e-002	1.8367e-003
587	0.425	-5.e-002	5.e-002	1.3782e-003
588	0.45	-5.e-002	2.5e-002	1.5246e-003
589	0.375	-5.e-002	5.e-002	1.1022e-003
590	0.4	-5.e-002	2.5e-002	1.2359e-003
591	0.325	-5.e-002	5.e-002	8.53e-004
592	0.35	-5.e-002	2.5e-002	9.7303e-004
593	0.275	-5.e-002	5.e-002	6.3287e-004
594	0.3	-5.e-002	2.5e-002	7.3809e-004
595	0.225	-5.e-002	5.e-002	4.4402e-004
596	0.25	-5.e-002	2.5e-002	5.3338e-004
597	0.175	-5.e-002	5.e-002	2.8873e-004
598	0.2	-5.e-002	2.5e-002	3.6118e-004
599	0.125	-5.e-002	5.e-002	1.69e-004
600	0.15	-5.e-002	2.5e-002	2.2386e-004
601	7.5e-002	-5.e-002	5.e-002	8.8136e-005
602	0.1	-5.e-002	2.5e-002	1.2372e-004
603	5.e-002	-5.e-002	2.5e-002	6.1668e-005
604	0.925	-5.e-002	0.	5.1194e-003
605	0.875	-5.e-002	0.	4.6981e-003
606	0.825	-5.e-002	0.	4.2813e-003
607	0.775	-5.e-002	0.	3.8711e-003
608	0.725	-5.e-002	0.	3.4697e-003
609	0.675	-5.e-002	0.	3.0795e-003
610	0.625	-5.e-002	0.	2.7026e-003
611	0.575	-5.e-002	0.	2.3414e-003
612	0.525	-5.e-002	0.	1.9981e-003
613	0.475	-5.e-002	0.	1.6748e-003
614	0.425	-5.e-002	0.	1.374e-003
615	0.375	-5.e-002	0.	1.0978e-003
616	0.325	-5.e-002	0.	8.4859e-004
617	0.275	-5.e-002	0.	6.2857e-004
618	0.225	-5.e-002	0.	4.4015e-004
619	0.175	-5.e-002	0.	2.8588e-004
620	0.125	-5.e-002	0.	1.6882e-004
621	7.5e-002	-5.e-002	0.	9.335e-005
