Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	1.2115e+08
634	0.625	-0.025	0.075	1.2185e+08
635	0.625	-0.025	0.1	1.2100e+08
636	0.625	0.	0.	1.4228e+08
637	0.625	0.	0.025	1.4360e+08
638	0.625	0.	0.05	1.4483e+08
639	0.625	0.	0.075	1.4455e+08
640	0.625	0.	0.1	1.4413e+08
641	0.625	0.025	0.	1.6774e+08
642	0.625	0.025	0.025	1.6627e+08
643	0.625	0.025	0.05	1.6662e+08
644	0.625	0.025	0.075	1.6591e+08
645	0.625	0.025	0.1	1.6782e+08
646	0.625	0.05	0.	1.8944e+08
647	0.625	0.05	0.025	1.8816e+08
648	0.625	0.05	0.05	1.8675e+08
649	0.625	0.05	0.075	1.9067e+08
650	0.625	0.05	0.1	1.8787e+08
651	0.65	-0.05	0.	1.0206e+08
652	0.65	-0.05	0.025	1.0392e+08
653	0.65	-0.05	0.05	1.0265e+08
654	0.65	-0.05	0.075	1.0331e+08
655	0.65	-0.05	0.1	1.0156e+08
656	0.65	-0.025	0.	1.2412e+08
657	0.65	-0.025	0.025	1.2309e+08
658	0.65	-0.025	0.05	1.2342e+08
659	0.65	-0.025	0.075	1.2505e+08
660	0.65	-0.025	0.1	1.2279e+08
661	0.65	0.	0.	1.4412e+08
662	0.65	0.	0.025	1.4305e+08
663	0.65	0.	0.05	1.4512e+08
664	0.65	0.	0.075	1.4345e+08
665	0.65	0.	0.1	1.4527e+08
666	0.65	0.025	0.	1.6287e+08
667	0.65	0.025	0.025	1.6577e+08
668	0.65	0.025	0.05	1.6420e+08
669	0.65	0.025	0.075	1.6601e+08
670	0.65	0.025	0.1	1.6503e+08
671	0.65	0.05	0.	1.8520e+08
672	0.65	0.05	0.025	1.8542e+08
673	0.65	0.05	0.05	1.8473e+08
674	0.65	0.05	0.075	1.8725e+08
675	0.65	0.05	0.1	1.8444e+08
676	0.675	-0.05	0.	1.0478e+08
677	0.675	-0.05	0.025	1.0529e+08
678	0.675	-0.05	0.05	1.0636e+08
679	0.675	-0.05	0.075	1.0499e+08
680	0.675	-0.05	0.1	1.0480e+08
681	0.675	-0.025	0.	1.2483e+08
682	0.675	-0.025	0.025	1.2249e+08
683	0.675	-0.025	0.05	1.2337e+08
684	0.675	-0.025	0.075	1.2419e+08
685	0.675	-0.025	0.1	1.2385e+08
686	0.675	0.	0.	1.4225e+08
687	0.675	0.	0.025	1.4508e+08
688	0.675	0.	0.05	1.4439e+08
689	0.675	0.	0.075	1.4426e+08
690	0.675	0.	0.1	1.4329e+08
691	0.675	0.025	0.	1.6365e+08
692	0.675	0.025	0.025	1.6422e+08
693	0.675	0.025	0.05	1.6320e+08
694	0.675	0.025	0.075	1.6413e+08
695	0.675	0.025	0.1	1.6250e+08
696	0.675	0.05	0.	1.8314e+08
697	0.675	0.05	0.025	1.8467e+08
698	0.675	0.05	0.05	1.8480e+08
699	0.675	0.05	0.075	1.8494e+08
700	0.675	0.05	0.1	1.8342e+08
701	0.7	-0.05	0.	1.0803e+08
702	0.7	-0.05	0.025	1.0761e+08
703	0.7	-0.05	0.05	1.0644e+08
704	0.7	-0.05	0.075	1.0684e+08
705	0.7	-0.05	0.1	1.0785e+08
706	0.7	-0.025	0.	1.2595e+08
707	0.7	-0.025	0.025	1.2748e+08
708	0.7	-0.025	0.05	1.2739e+08
709	0.7	-0.025	0.075	1.2537e+08
710	0.7	-0.025	0.1	1.2689e+08
711	0.7	0.	0.	1.4354e+08
712	0.7	0.	0.025	1.4488e+08
713	0.7	0.	0.05	1.4502e+08
714	0.7	0.	0.075	1.4553e+08
715	0.7	0.	0.1	1.4353e+08
716	0.7	0.025	0.	1.6336e+08
717	0.7	0.025	0.025	1.5962e+08
718	0.7	0.025	0.05	1.6373e+08
719	0.7	0.025	0.075	1.6201e+08
720	0.7	0.025	0.1	1.6204e+08
721	0.7	0.05	0.	1.7707e+08
722	0.7	0.05	0.025	1.7944e+08
723	0.7	0.05	0.05	1.8195e+08
724	0.7	0.05	0.075	1.7939e+08
725	0.7	0.05	0.1	1.8103e+08
726	0.725	-0.05	0.	1.1103e+08
727	0.725	-0.05	0.025	1.1194e+08
728	0.725	-0.05	0.05	1.1117e+08
729	0.725	-0.05	0.075	1.1017e+08
730	0.725	-0.05	0.1	1.1105e+08
731	0.725	-0.025	0.	1.2919e+08
732	0.725	-0.025	0.025	1.2807e+08
733	0.725	-0.025	0.05	1.2744e+08
734	0.725	-0.025	0.075	1.2986e+08
735	0.725	-0.025	0.1	1.2874e+08
736	0.725	0.	0.	1.4504e+08
737	0.725	0.	0.025	1.4446e+08
738	0.725	0.	0.05	1.4494e+08
739	0.725	0.	0.075	1.4497e+08
740	0.725	0.	0.1	1.4158e+08
741	0.725	0.025	0.	1.6105e+08
742	0.725	0.025	0.025	1.6034e+08
743	0.725	0.025	0.05	1.5991e+08
744	0.725	0.025	0.075	1.6030e+08
745	0.725	0.025	0.1	1.5855e+08
746	0.725	0.05	0.	1.7444e+08
747	0.725	0.05	0.025	1.7877e+08
748	0.725	0.05	0.05	1.7765e+08
749	0.725	0.05	0.075	1.7358e+08
750	0.725	0.05	0.1	1.7618e+08
751	0.75	-0.05	0.	1.1480e+08
752	0.75	-0.05	0.025	1.1374e+08
753	0.75	-0.05	0.05	1.1514e+08
754	0.75	-0.05	0.075	1.1496e+08
755	0.75	-0.05	0.1	1.1276e+08
756	0.75	-0.025	0.	1.2891e+08
757	0.75	-0.025	0.025	1.2860e+08
758	0.75	-0.025	0.05	1.2762e+08
759	0.75	-0.025	0.075	1.2756e+08
760	0.75	-0.025	0.1	1.2823e+08
761	0.75	0.	0.	1.4335e+08
762	0.75	0.	0.025	1.4442e+08
763	0.75	0.	0.05	1.4530e+08
764	0.75	0.	0.075	1.4469e+08
765	0.75	0.	0.1	1.4496e+08
766	0.75	0.025	0.	1.5871e+08
767	0.75	0.025	0.025	1.5981e+08
768	0.75	0.025	0.05	1.5886e+08
769	0.75	0.025	0.075	1.5849e+08
770	0.75	0.025	0.1	1.6146e+08
771	0.75	0.05	0.	1.7076e+08
772	0.75	0.05	0.025	1.7139e+08
773	0.75	0.05	0.05	1.7453e+08
774	0.75	0.05	0.075	1.7363e+08
775	0.75	0.05	0.1	1.7200e+08
776	0.775	-0.05	0.	1.1601e+08
777	0.775	-0.05	0.025	1.1613e+08
778	0.775	-0.05	0.05	1.1784e+08
779	0.775	-0.05	0.075	1.1813e+08
780	0.775	-0.05	0.1	1.1853e+08
781	0.775	-0.025	0.	1.2890e+08
782	0.775	-0.025	0.025	1.2913e+08
783	0.775	-0.025	0.05	1.2906e+08
784	0.775	-0.025	0.075	1.3190e+08
785	0.775	-0.025	0.1	1.3099e+08
786	0.775	0.	0.	1.4419e+08
787	0.775	0.	0.025	1.4436e+08
788	0.775	0.	0.05	1.4403e+08
789	0.775	0.	0.075	1.4280e+08
790	0.775	0.	0.1	1.4469e+08
791	0.775	0.025	0.	1.5731e+08
792	0.775	0.025	0.025	1.5604e+08
793	0.775	0.025	0.05	1.5827e+08
794	0.775	0.025	0.075	1.5701e+08
795	0.775	0.025	0.1	1.5783e+08
796	0.775	0.05	0.	1.7083e+08
797	0.775	0.05	0.025	1.7222e+08
798	0.775	0.05	0.05	1.7130e+08
799	0.775	0.05	0.075	1.6979e+08
800	0.775	0.05	0.1	1.7144e+08
801	0.8	-0.05	0.	1.2034e+08
802	0.8	-0.05	0.025	1.2049e+08
803	0.8	-0.05	0.05	1.2099e+08
804	0.8	-0.05	0.075	1.1941e+08
805	0.8	-0.05	0.1	1.2064e+08
806	0.8	-0.025	0.	1.3024e+08
807	0.8	-0.025	0.025	1.3193e+08
808	0.8	-0.025	0.05	1.3177e+08
809	0.8	-0.025	0.075	1.3359e+08
810	0.8	-0.025	0.1	1.3189e+08
811	0.8	0.	0.	1.4479e+08
812	0.8	0.	0.025	1.4206e+08
813	0.8	0.	0.05	1.4369e+08
814	0.8	0.	0.075	1.4312e+08
815	0.8	0.	0.1	1.4695e+08
816	0.8	0.025	0.	1.5522e+08
817	0.8	0.025	0.025	1.5614e+08
818	0.8	0.025	0.05	1.5621e+08
819	0.8	0.025	0.075	1.5406e+08
820	0.8	0.025	0.1	1.5539e+08
821	0.8	0.05	0.	1.6854e+08
822	0.8	0.05	0.025	1.6812e+08
823	0.8	0.05	0.05	1.6491e+08
824	0.8	0.05	0.075	1.6724e+08
825	0.8	0.05	0.1	1.6937e+08
826	0.825	-0.05	0.	1.2358e+08
827	0.825	-0.05	0.025	1.2420e+08
828	0.825	-0.05	0.05	1.2203e+08
829	0.825	-0.05	0.075	1.2426e+08
830	0.825	-0.05	0.1	1.2296e+08
831	0.825	-0.025	0.	1.3526e+08
832	0.825	-0.025	0.025	1.3356e+08
833	0.825	-0.025	0.05	1.3137e+08
834	0.825	-0.025	0.075	1.3446e+08
835	0.825	-0.025	0.1	1.3308e+08
836	0.825	0.	0.	1.4366e+08
837	0.825	0.	0.025	1.4242e+08
838	0.825	0.	0.05	1.4596e+08
839	0.825	0.	0.075	1.4349e+08
840	0.825	0.	0.1	1.4591e+08
841	0.825	0.025	0.	1.5402e+08
842	0.825	0.025	0.025	1.5340e+08
843	0.825	0.025	0.05	1.5618e+08
844	0.825	0.025	0.075	1.5446e+08
845	0.825	0.025	0.1	1.5447e+08
846	0.825	0.05	0.	1.6331e+08
847	0.825	0.05	0.025	1.6440e+08
848	0.825	0.05	0.05	1.6557e+08
849	0.825	0.05	0.075	1.6329e+08
850	0.825	0.05	0.1	1.6429e+08
851	0.85	-0.05	0.	1.2558e+08
852	0.85	-0.05	0.025	1.2607e+08
853	0.85	-0.05	0.05	1.2749e+08
854	0.85	-0.05	0.075	1.2570e+08
855	0.85	-0.05	0.1	1.2530e+08
856	0.85	-0.025	0.	1.3802e+08
857	0.85	-0.025	0.025	1.3459e+08
858	0.85	-0.025	0.05	1.3485e+08
859	0.85	-0.025	0.075	1.3467e+08
860	0.85	-0.025	0.1	1.3476e+08
861	0.85	0.	0.	1.4418e+08
862	0.85	0.	0.025	1.4516e+08
863	0.85	0.	0.05	1.4456e+08
864	0.85	0.	0.075	1.4534e+08
865	0.85	0.	0.1	1.4530e+08
866	0.85	0.025	0.	1.5330e+08
867	0.85	0.025	0.025	1.5351e+08
868	0.85	0.025	0.05	1.5441e+08
869	0.85	0.025	0.075	1.5169e+08
870	0.85	0.025	0.1	1.5611e+08
871	0.85	0.05	0.	1.6134e+08
872	0.85	0.05	0.025	1.6155e+08
873	0.85	0.05	0.05	1.6043e+08
874	0.85	0.05	0.075	1.6047e+08
875	0.85	0.05	0.1	1.6326e+08
876	0.875	-0.05	0.	1.3134e+08
877	0.875	-0.05	0.025	1.2841e+08
878	0.875	-0.05	0.05	1.2936e+08
879	0.875	-0.05	0.075	1.2923e+08
880	0.875	-0.05	0.1	1.3003e+08
881	0.875	-0.025	0.	1.3898e+08
882	0.875	-0.025	0.025	1.3822e+08
883	0.875	-0.025	0.05	1.3629e+08
884	0.875	-0.025	0.075	1.3713e+08
885	0.875	-0.025	0.1	1.3724e+08
886	0.875	0.	0.	1.4407e+08
887	0.875	0.	0.025	1.4283e+08
888	0.875	0.	0.05	1.4317e+08
889	0.875	0.	0.075	1.4542e+08
890	0.875	0.	0.1	1.4554e+08
891	0.875	0.025	0.	1.5130e+08
892	0.875	0.025	0.025	1.5187e+08
893	0.875	0.025	0.05	1.5300e+08
894	0.875	0.025	0.075	1.4948e+08
895	0.875	0.025	0.1	1.5101e+08
896	0.875	0.05	0.	1.6157e+08
897	0.875	0.05	0.025	1.5938e+08
898	0.875	0.05	0.05	1.5756e+08
899	0.875	0.05	0.075	1.5915e+08
900	0.875	0.05	0.1	1.6030e+08
901	0.9	-0.05	0.	1.2931e+08
902	0.9	-0.05	0.025	1.3219e+08
903	0.9	-0.05	0.05	1.3161e+08
904	0.9	-0.05	0.075	1.3027e+08
905	0.9	-0.05	0.1	1.3209e+08
906	0.9	-0.025	0.	1.3790e+08
907	0.9	-0.025	0.025	1.3803e+08
908	0.9	-0.025	0.05	1.3767e+08
909	0.9	-0.025	0.075	1.3693e+08
910	0.9	-0.025	0.1	1.3645e+08
911	0.9	0.	0.	1.4330e+08
912	0.9	0.	0.025	1.4508e+08
913	0.9	0.	0.05	1.4436e+08
914	0.9	0.	0.075	1.4401e+08
915	0.9	0.	0.1	1.4290e+08
916	0.9	0.025	0.	1.4960e+08
917	0.9	0.025	0.025	1.5094e+08
918	0.9	0.025	0.05	1.5066e+08
919	0.9	0.025	0.075	1.4948e+08
920	0.9	0.025	0.1	1.4692e+08
921	0.9	0.05	0.	1.5516e+08
922	0.9	0.05	0.025	1.5540e+08
923	0.9	0.05	0.05	1.5487e+08
924	0.9	0.05	0.075	1.5548e+08
925	0.9	0.05	0.1	1.5702e+08
926	0.925	-0.05	0.	1.3496e+08
927	0.925	-0.05	0.025	1.3607e+08
928	0.925	-0.05	0.05	1.3337e+08
929	0.925	-0.05	0.075	1.3467e+08
930	0.925	-0.05	0.1	1.3291e+08
931	0.925	-0.025	0.	1.3908e+08
932	0.925	-0.025	0.025	1.3839e+08
933	0.925	-0.025	0.05	1.4098e+08
934	0.925	-0.025	0.075	1.4001e+08
935	0.925	-0.025	0.1	1.4069e+08
936	0.925	0.	0.	1.4360e+08
937	0.925	0.	0.025	1.4292e+08
938	0.925	0.	0.05	1.4288e+08
939	0.925	0.	0.075	1.4440e+08
940	0.925	0.	0.1	1.4618e+08
941	0.925	0.025	0.	1.4904e+08
942	0.925	0.025	0.025	1.4811e+08
943	0.925	0.025	0.05	1.4833e+08
944	0.925	0.025	0.075	1.4851e+08
945	0.925	0.025	0.1	1.5096e+08
946	0.925	0.05	0.	1.5451e+08
947	0.925	0.05	0.025	1.5332e+08
948	0.925	0.05	0.05	1.5313e+08
949	0.925	0.05	0.075	1.5337e+08
950	0.925	0.05	0.1	1.5360e+08
951	0.95	-0.05	0.	1.3754e+08
952	0.95	-0.05	0.025	1.3707e+08
953	0.95	-0.05	0.05	1.3914e+08
954	0.95	-0.05	0.075	1.3802e+08
955	0.95	-0.05	0.1	1.3905e+08
956	0.95	-0.025	0.	1.4291e+08
957	0.95	-0.025	0.025	1.4164e+08
958	0.95	-0.025	0.05	1.4146e+08
959	0.95	-0.025	0.075	1.4467e+08
960	0.95	-0.025	0.1	1.4129e+08
961	0.95	0.	0.	1.4284e+08
962	0.95	0.	0.025	1.4377e+08
963	0.95	0.	0.05	1.4588e+08
964	0.95	0.	0.075	1.4260e+08
965	0.95	0.	0.1	1.4323e+08
966	0.95	0.025	0.	1.4835e+08
967	0.95	0.025	0.025	1.4673e+08
968	0.95	0.025	0.05	1.4692e+08
969	0.95	0.025	0.075	1.4831e+08
970	0.95	0.025	0.1	1.4621e+08
971	0.95	0.05	0.	1.4824e+08
972	0.95	0.05	0.025	1.4833e+08
973	0.95	0.05	0.05	1.5070e+08
974	0.95	0.05	0.075	1.5031e+08
975	0.95	0.05	0.1	1.4917e+08
976	0.975	-0.05	0.	1.3969e+08
977	0.975	-0.05	0.025	1.4069e+08
978	0.975	-0.05	0.05	1.4226e+08
979	0.975	-0.05	0.075	1.4006e+08
980	0.975	-0.05	0.1	1.4025e+08
981	0.975	-0.025	0.	1.4120e+08
982	0.975	-0.025	0.025	1.4213e+08
983	0.975	-0.025	0.05	1.4294e+08
984	0.975	-0.025	0.075	1.4497e+08
985	0.975	-0.025	0.1	1.4280e+08
986	0.975	0.	0.	1.4403e+08
987	0.975	0.	0.025	1.4509e+08
988	0.975	0.	0.05	1.4490e+08
989	0.975	0.	0.075	1.4343e+08
990	0.975	0.	0.1	1.4675e+08
991	0.975	0.025	0.	1.4552e+08
992	0.975	0.025	0.025	1.4583e+08
993	0.975	0.025	0.05	1.4619e+08
994	0.975	0.025	0.075	1.4595e+08
995	0.975	0.025	0.1	1.4733e+08
996	0.975	0.05	0.	1.4631e+08
997	0.975	0.05	0.025	1.4792e+08
998	0.975	0.05	0.05	1.4719e+08
999	0.975	0.05	0.075	1.4816e+08
1000	0.975	0.05	0.1	1.4675e+08
1001	1	-0.05	0.	1.4360e+08
1002	1	-0.05	0.025	1.4484e+08
1003	1	-0.05	0.05	1.4441e+08
1004	1	-0.05	0.075	1.4306e+08
1005	1	-0.05	0.1	1.4555e+08
1006	1	-0.025	0.	1.4490e+08
1007	1	-0.025	0.025	1.4397e+08
1008	1	-0.025	0.05	1.4351e+08
1009	1	-0.025	0.075	1.4447e+08
1010	1	-0.025	0.1	1.4481e+08
1011	1	0.	0.	1.4226e+08
1012	1	0.	0.025	1.4453e+08
1013	1	0.	0.05	1.4485e+08
1014	1	0.	0.075	1.4138e+08
1015	1	0.	0.1	1.4432e+08
1016	1	0.025	0.	1.4485e+08
1017	1	0.025	0.025	1.4472e+08
1018	1	0.025	0.05	1.4498e+08
1019	1	0.025	0.075	1.4368e+08
1020	1	0.025	0.1	1.4285e+08
1021	1	0.05	0.	1.4193e+08
1022	1	0.05	0.025	1.4526e+08
1023	1	0.05	0.05	1.4481e+08
1024	1	0.05	0.075	1.4535e+08
1025	1	0.05	0.1	1.4316e+08
