Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
551	0.675	5.e-002	0.	2.1341e-003
552	0.725	5.e-002	0.	2.4065e-003
553	0.775	5.e-002	0.	2.6871e-003
554	0.825	5.e-002	0.	2.9746e-003
555	0.875	5.e-002	0.	3.2673e-003
556	0.925	5.e-002	0.	3.5638e-003
557	0.975	5.e-002	0.	3.8628e-003
558	1.	5.e-002	2.5e-002	4.017e-003
559	1.	2.5e-002	0.	4.0059e-003
560	1.	2.5e-002	5.e-002	4.006e-003
561	1.	0.	2.5e-002	4.0013e-003
562	1.	-2.5e-002	5.e-002	4.0044e-003
563	1.	-2.5e-002	0.	4.0044e-003
564	1.	-5.e-002	2.5e-002	4.0132e-003
565	0.975	-5.e-002	0.	3.8638e-003
566	0.975	-5.e-002	5.e-002	3.8638e-003
567	0.925	-5.e-002	5.e-002	3.5656e-003
568	0.95	-5.e-002	2.5e-002	3.7147e-003
569	0.875	-5.e-002	5.e-002	3.2693e-003
570	0.9	-5.e-002	2.5e-002	3.417e-003
571	0.825	-5.e-002	5.e-002	2.9768e-003
572	0.85	-5.e-002	2.5e-002	3.1223e-003
573	0.775	-5.e-002	5.e-002	2.6896e-003
574	0.8	-5.e-002	2.5e-002	2.8323e-003
575	0.725	-5.e-002	5.e-002	2.4093e-003
576	0.75	-5.e-002	2.5e-002	2.5483e-003
577	0.675	-5.e-002	5.e-002	2.1372e-003
578	0.7	-5.e-002	2.5e-002	2.2718e-003
579	0.625	-5.e-002	5.e-002	1.8749e-003
580	0.65	-5.e-002	2.5e-002	2.0044e-003
581	0.575	-5.e-002	5.e-002	1.624e-003
582	0.6	-5.e-002	2.5e-002	1.7475e-003
583	0.525	-5.e-002	5.e-002	1.3858e-003
584	0.55	-5.e-002	2.5e-002	1.5027e-003
585	0.475	-5.e-002	5.e-002	1.1619e-003
586	0.5	-5.e-002	2.5e-002	1.2714e-003
587	0.425	-5.e-002	5.e-002	9.5372e-004
588	0.45	-5.e-002	2.5e-002	1.0551e-003
589	0.375	-5.e-002	5.e-002	7.6284e-004
590	0.4	-5.e-002	2.5e-002	8.5539e-004
591	0.325	-5.e-002	5.e-002	5.9069e-004
592	0.35	-5.e-002	2.5e-002	6.7365e-004
593	0.275	-5.e-002	5.e-002	4.3872e-004
594	0.3	-5.e-002	2.5e-002	5.1136e-004
595	0.225	-5.e-002	5.e-002	3.0831e-004
596	0.25	-5.e-002	2.5e-002	3.6997e-004
597	0.175	-5.e-002	5.e-002	2.0073e-004
598	0.2	-5.e-002	2.5e-002	2.5082e-004
599	0.125	-5.e-002	5.e-002	1.1685e-004
600	0.15	-5.e-002	2.5e-002	1.5504e-004
601	7.5e-002	-5.e-002	5.e-002	5.6488e-005
602	0.1	-5.e-002	2.5e-002	8.3157e-005
603	5.e-002	-5.e-002	2.5e-002	3.3446e-005
604	0.925	-5.e-002	0.	3.5653e-003
605	0.875	-5.e-002	0.	3.2688e-003
606	0.825	-5.e-002	0.	2.9761e-003
607	0.775	-5.e-002	0.	2.6887e-003
608	0.725	-5.e-002	0.	2.4081e-003
609	0.675	-5.e-002	0.	2.1358e-003
610	0.625	-5.e-002	0.	1.8733e-003
611	0.575	-5.e-002	0.	1.6221e-003
612	0.525	-5.e-002	0.	1.3837e-003
613	0.475	-5.e-002	0.	1.1596e-003
614	0.425	-5.e-002	0.	9.5122e-004
615	0.375	-5.e-002	0.	7.6014e-004
616	0.325	-5.e-002	0.	5.8781e-004
617	0.275	-5.e-002	0.	4.3568e-004
618	0.225	-5.e-002	0.	3.0517e-004
619	0.175	-5.e-002	0.	1.9758e-004
620	0.125	-5.e-002	0.	1.1396e-004
621	7.5e-002	-5.e-002	0.	5.4474e-005
