Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
552	0.725	5.e-002	0.	4.8086e-003
553	0.775	5.e-002	0.	5.3692e-003
554	0.825	5.e-002	0.	5.9433e-003
555	0.875	5.e-002	0.	6.528e-003
556	0.925	5.e-002	0.	7.1202e-003
557	0.975	5.e-002	0.	7.7172e-003
558	1.	5.e-002	2.5e-002	8.0252e-003
559	1.	2.5e-002	0.	8.0025e-003
560	1.	2.5e-002	5.e-002	8.0028e-003
561	1.	0.	2.5e-002	7.9931e-003
562	1.	-2.5e-002	5.e-002	7.9989e-003
563	1.	-2.5e-002	0.	7.9989e-003
564	1.	-5.e-002	2.5e-002	8.0163e-003
565	0.975	-5.e-002	0.	7.7179e-003
566	0.975	-5.e-002	5.e-002	7.7178e-003
567	0.925	-5.e-002	5.e-002	7.1224e-003
568	0.95	-5.e-002	2.5e-002	7.4202e-003
569	0.875	-5.e-002	5.e-002	6.5306e-003
570	0.9	-5.e-002	2.5e-002	6.8256e-003
571	0.825	-5.e-002	5.e-002	5.9464e-003
572	0.85	-5.e-002	2.5e-002	6.237e-003
573	0.775	-5.e-002	5.e-002	5.3727e-003
574	0.8	-5.e-002	2.5e-002	5.6576e-003
575	0.725	-5.e-002	5.e-002	4.8127e-003
576	0.75	-5.e-002	2.5e-002	5.0903e-003
577	0.675	-5.e-002	5.e-002	4.2692e-003
578	0.7	-5.e-002	2.5e-002	4.538e-003
579	0.625	-5.e-002	5.e-002	3.7452e-003
580	0.65	-5.e-002	2.5e-002	4.0038e-003
581	0.575	-5.e-002	5.e-002	3.2438e-003
582	0.6	-5.e-002	2.5e-002	3.4906e-003
583	0.525	-5.e-002	5.e-002	2.7679e-003
584	0.55	-5.e-002	2.5e-002	3.0015e-003
585	0.475	-5.e-002	5.e-002	2.3205e-003
586	0.5	-5.e-002	2.5e-002	2.5393e-003
587	0.425	-5.e-002	5.e-002	1.9046e-003
588	0.45	-5.e-002	2.5e-002	2.1072e-003
589	0.375	-5.e-002	5.e-002	1.5232e-003
590	0.4	-5.e-002	2.5e-002	1.7081e-003
591	0.325	-5.e-002	5.e-002	1.1792e-003
592	0.35	-5.e-002	2.5e-002	1.345e-003
593	0.275	-5.e-002	5.e-002	8.7556e-004
594	0.3	-5.e-002	2.5e-002	1.0207e-003
595	0.225	-5.e-002	5.e-002	6.1498e-004
596	0.25	-5.e-002	2.5e-002	7.3818e-004
597	0.175	-5.e-002	5.e-002	4.0004e-004
598	0.2	-5.e-002	2.5e-002	5.001e-004
599	0.125	-5.e-002	5.e-002	2.3249e-004
600	0.15	-5.e-002	2.5e-002	3.0877e-004
601	7.5e-002	-5.e-002	5.e-002	1.1213e-004
602	0.1	-5.e-002	2.5e-002	1.6525e-004
603	5.e-002	-5.e-002	2.5e-002	6.6287e-005
604	0.925	-5.e-002	0.	7.1218e-003
605	0.875	-5.e-002	0.	6.5295e-003
606	0.825	-5.e-002	0.	5.9448e-003
607	0.775	-5.e-002	0.	5.3707e-003
608	0.725	-5.e-002	0.	4.8102e-003
609	0.675	-5.e-002	0.	4.2663e-003
610	0.625	-5.e-002	0.	3.7419e-003
611	0.575	-5.e-002	0.	3.24e-003
612	0.525	-5.e-002	0.	2.7637e-003
613	0.475	-5.e-002	0.	2.3159e-003
614	0.425	-5.e-002	0.	1.8996e-003
615	0.375	-5.e-002	0.	1.5178e-003
616	0.325	-5.e-002	0.	1.1734e-003
617	0.275	-5.e-002	0.	8.6945e-004
618	0.225	-5.e-002	0.	6.0867e-004
619	0.175	-5.e-002	0.	3.9372e-004
620	0.125	-5.e-002	0.	2.2671e-004
621	7.5e-002	-5.e-002	0.	1.0816e-004
