Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
552	0.725	5.e-002	0.	4.6763e-003
553	0.775	5.e-002	0.	5.1771e-003
554	0.825	5.e-002	0.	5.6874e-003
555	0.875	5.e-002	0.	6.2041e-003
556	0.925	5.e-002	0.	6.7241e-003
557	0.975	5.e-002	0.	7.245e-003
558	1.	5.e-002	2.5e-002	7.5144e-003
559	1.	2.5e-002	0.	7.467e-003
560	1.	2.5e-002	5.e-002	7.4688e-003
561	1.	0.	2.5e-002	7.4358e-003
562	1.	-2.5e-002	5.e-002	7.4186e-003
563	1.	-2.5e-002	0.	7.4161e-003
564	1.	-5.e-002	2.5e-002	7.4115e-003
565	0.975	-5.e-002	0.	7.148e-003
566	0.975	-5.e-002	5.e-002	7.1505e-003
567	0.925	-5.e-002	5.e-002	6.624e-003
568	0.95	-5.e-002	2.5e-002	6.8873e-003
569	0.875	-5.e-002	5.e-002	6.0969e-003
570	0.9	-5.e-002	2.5e-002	6.3595e-003
571	0.825	-5.e-002	5.e-002	5.5736e-003
572	0.85	-5.e-002	2.5e-002	5.8339e-003
573	0.775	-5.e-002	5.e-002	5.0572e-003
574	0.8	-5.e-002	2.5e-002	5.3135e-003
575	0.725	-5.e-002	5.e-002	4.5506e-003
576	0.75	-5.e-002	2.5e-002	4.8016e-003
577	0.675	-5.e-002	5.e-002	4.0568e-003
578	0.7	-5.e-002	2.5e-002	4.3009e-003
579	0.625	-5.e-002	5.e-002	3.5789e-003
580	0.65	-5.e-002	2.5e-002	3.8147e-003
581	0.575	-5.e-002	5.e-002	3.1197e-003
582	0.6	-5.e-002	2.5e-002	3.3457e-003
583	0.525	-5.e-002	5.e-002	2.6823e-003
584	0.55	-5.e-002	2.5e-002	2.897e-003
585	0.475	-5.e-002	5.e-002	2.2697e-003
586	0.5	-5.e-002	2.5e-002	2.4716e-003
587	0.425	-5.e-002	5.e-002	1.8847e-003
588	0.45	-5.e-002	2.5e-002	2.0725e-003
589	0.375	-5.e-002	5.e-002	1.5303e-003
590	0.4	-5.e-002	2.5e-002	1.7026e-003
591	0.325	-5.e-002	5.e-002	1.2095e-003
592	0.35	-5.e-002	2.5e-002	1.3648e-003
593	0.275	-5.e-002	5.e-002	9.2504e-004
594	0.3	-5.e-002	2.5e-002	1.0621e-003
595	0.225	-5.e-002	5.e-002	6.797e-004
596	0.25	-5.e-002	2.5e-002	7.9739e-004
597	0.175	-5.e-002	5.e-002	4.7592e-004
598	0.2	-5.e-002	2.5e-002	5.7344e-004
599	0.125	-5.e-002	5.e-002	3.1589e-004
600	0.15	-5.e-002	2.5e-002	3.9278e-004
601	7.5e-002	-5.e-002	5.e-002	2.0052e-004
602	0.1	-5.e-002	2.5e-002	2.5699e-004
603	5.e-002	-5.e-002	2.5e-002	1.5934e-004
604	0.925	-5.e-002	0.	6.6211e-003
605	0.875	-5.e-002	0.	6.0937e-003
606	0.825	-5.e-002	0.	5.5702e-003
607	0.775	-5.e-002	0.	5.0535e-003
608	0.725	-5.e-002	0.	4.5466e-003
609	0.675	-5.e-002	0.	4.0526e-003
610	0.625	-5.e-002	0.	3.5745e-003
611	0.575	-5.e-002	0.	3.1152e-003
612	0.525	-5.e-002	0.	2.6778e-003
613	0.475	-5.e-002	0.	2.2652e-003
614	0.425	-5.e-002	0.	1.8805e-003
615	0.375	-5.e-002	0.	1.5267e-003
616	0.325	-5.e-002	0.	1.2068e-003
617	0.275	-5.e-002	0.	9.2401e-004
618	0.225	-5.e-002	0.	6.8142e-004
619	0.175	-5.e-002	0.	4.8222e-004
620	0.125	-5.e-002	0.	3.303e-004
621	7.5e-002	-5.e-002	0.	2.2357e-004
