Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
551	0.675	5.e-002	0.	1.0689e-003
552	0.725	5.e-002	0.	1.2054e-003
553	0.775	5.e-002	0.	1.3461e-003
554	0.825	5.e-002	0.	1.4902e-003
555	0.875	5.e-002	0.	1.637e-003
556	0.925	5.e-002	0.	1.7857e-003
557	0.975	5.e-002	0.	1.9357e-003
558	1.	5.e-002	2.5e-002	2.013e-003
559	1.	2.5e-002	0.	2.0076e-003
560	1.	2.5e-002	5.e-002	2.0077e-003
561	1.	0.	2.5e-002	2.0055e-003
562	1.	-2.5e-002	5.e-002	2.0071e-003
563	1.	-2.5e-002	0.	2.0072e-003
564	1.	-5.e-002	2.5e-002	2.0117e-003
565	0.975	-5.e-002	0.	1.9368e-003
566	0.975	-5.e-002	5.e-002	1.9368e-003
567	0.925	-5.e-002	5.e-002	1.7873e-003
568	0.95	-5.e-002	2.5e-002	1.862e-003
569	0.875	-5.e-002	5.e-002	1.6387e-003
570	0.9	-5.e-002	2.5e-002	1.7128e-003
571	0.825	-5.e-002	5.e-002	1.4921e-003
572	0.85	-5.e-002	2.5e-002	1.565e-003
573	0.775	-5.e-002	5.e-002	1.3481e-003
574	0.8	-5.e-002	2.5e-002	1.4196e-003
575	0.725	-5.e-002	5.e-002	1.2076e-003
576	0.75	-5.e-002	2.5e-002	1.2773e-003
577	0.675	-5.e-002	5.e-002	1.0713e-003
578	0.7	-5.e-002	2.5e-002	1.1387e-003
579	0.625	-5.e-002	5.e-002	9.3985e-004
580	0.65	-5.e-002	2.5e-002	1.0047e-003
581	0.575	-5.e-002	5.e-002	8.141e-004
582	0.6	-5.e-002	2.5e-002	8.7601e-004
583	0.525	-5.e-002	5.e-002	6.9476e-004
584	0.55	-5.e-002	2.5e-002	7.5334e-004
585	0.475	-5.e-002	5.e-002	5.8258e-004
586	0.5	-5.e-002	2.5e-002	6.3746e-004
587	0.425	-5.e-002	5.e-002	4.7831e-004
588	0.45	-5.e-002	2.5e-002	5.2912e-004
589	0.375	-5.e-002	5.e-002	3.8269e-004
590	0.4	-5.e-002	2.5e-002	4.2906e-004
591	0.325	-5.e-002	5.e-002	2.9646e-004
592	0.35	-5.e-002	2.5e-002	3.3802e-004
593	0.275	-5.e-002	5.e-002	2.2033e-004
594	0.3	-5.e-002	2.5e-002	2.5673e-004
595	0.225	-5.e-002	5.e-002	1.5501e-004
596	0.25	-5.e-002	2.5e-002	1.859e-004
597	0.175	-5.e-002	5.e-002	1.0111e-004
598	0.2	-5.e-002	2.5e-002	1.2621e-004
599	0.125	-5.e-002	5.e-002	5.9056e-005
600	0.15	-5.e-002	2.5e-002	7.8214e-005
601	7.5e-002	-5.e-002	5.e-002	2.8701e-005
602	0.1	-5.e-002	2.5e-002	4.2143e-005
603	5.e-002	-5.e-002	2.5e-002	1.7059e-005
604	0.925	-5.e-002	0.	1.7872e-003
605	0.875	-5.e-002	0.	1.6385e-003
606	0.825	-5.e-002	0.	1.4917e-003
607	0.775	-5.e-002	0.	1.3477e-003
608	0.725	-5.e-002	0.	1.207e-003
609	0.675	-5.e-002	0.	1.0706e-003
610	0.625	-5.e-002	0.	9.3905e-004
611	0.575	-5.e-002	0.	8.1318e-004
612	0.525	-5.e-002	0.	6.9373e-004
613	0.475	-5.e-002	0.	5.8145e-004
614	0.425	-5.e-002	0.	4.7708e-004
615	0.375	-5.e-002	0.	3.8136e-004
616	0.325	-5.e-002	0.	2.9503e-004
617	0.275	-5.e-002	0.	2.1883e-004
618	0.225	-5.e-002	0.	1.5345e-004
619	0.175	-5.e-002	0.	9.9551e-005
620	0.125	-5.e-002	0.	5.7625e-005
621	7.5e-002	-5.e-002	0.	2.7671e-005
