Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
552	0.725	5.e-002	0.	1.1844e-003
553	0.775	5.e-002	0.	1.3061e-003
554	0.825	5.e-002	0.	1.4298e-003
555	0.875	5.e-002	0.	1.5548e-003
556	0.925	5.e-002	0.	1.6804e-003
557	0.975	5.e-002	0.	1.8059e-003
558	1.	5.e-002	2.5e-002	1.8708e-003
559	1.	2.5e-002	0.	1.8577e-003
560	1.	2.5e-002	5.e-002	1.8582e-003
561	1.	0.	2.5e-002	1.8488e-003
562	1.	-2.5e-002	5.e-002	1.8433e-003
563	1.	-2.5e-002	0.	1.8426e-003
564	1.	-5.e-002	2.5e-002	1.8403e-003
565	0.975	-5.e-002	0.	1.7766e-003
566	0.975	-5.e-002	5.e-002	1.7773e-003
567	0.925	-5.e-002	5.e-002	1.6498e-003
568	0.95	-5.e-002	2.5e-002	1.7136e-003
569	0.875	-5.e-002	5.e-002	1.5219e-003
570	0.9	-5.e-002	2.5e-002	1.5856e-003
571	0.825	-5.e-002	5.e-002	1.3947e-003
572	0.85	-5.e-002	2.5e-002	1.458e-003
573	0.775	-5.e-002	5.e-002	1.269e-003
574	0.8	-5.e-002	2.5e-002	1.3314e-003
575	0.725	-5.e-002	5.e-002	1.1454e-003
576	0.75	-5.e-002	2.5e-002	1.2067e-003
577	0.675	-5.e-002	5.e-002	1.0249e-003
578	0.7	-5.e-002	2.5e-002	1.0845e-003
579	0.625	-5.e-002	5.e-002	9.0802e-004
580	0.65	-5.e-002	2.5e-002	9.6572e-004
581	0.575	-5.e-002	5.e-002	7.9557e-004
582	0.6	-5.e-002	2.5e-002	8.5097e-004
583	0.525	-5.e-002	5.e-002	6.8828e-004
584	0.55	-5.e-002	2.5e-002	7.4102e-004
585	0.475	-5.e-002	5.e-002	5.8685e-004
586	0.5	-5.e-002	2.5e-002	6.3659e-004
587	0.425	-5.e-002	5.e-002	4.9202e-004
588	0.45	-5.e-002	2.5e-002	5.384e-004
589	0.375	-5.e-002	5.e-002	4.0446e-004
590	0.4	-5.e-002	2.5e-002	4.4717e-004
591	0.325	-5.e-002	5.e-002	3.2486e-004
592	0.35	-5.e-002	2.5e-002	3.6359e-004
593	0.275	-5.e-002	5.e-002	2.5383e-004
594	0.3	-5.e-002	2.5e-002	2.8832e-004
595	0.225	-5.e-002	5.e-002	1.9193e-004
596	0.25	-5.e-002	2.5e-002	2.2198e-004
597	0.175	-5.e-002	5.e-002	1.3953e-004
598	0.2	-5.e-002	2.5e-002	1.651e-004
599	0.125	-5.e-002	5.e-002	9.7012e-005
600	0.15	-5.e-002	2.5e-002	1.1804e-004
601	7.5e-002	-5.e-002	5.e-002	6.4136e-005
602	0.1	-5.e-002	2.5e-002	8.0944e-005
603	5.e-002	-5.e-002	2.5e-002	5.1588e-005
604	0.925	-5.e-002	0.	1.649e-003
605	0.875	-5.e-002	0.	1.5211e-003
606	0.825	-5.e-002	0.	1.3938e-003
607	0.775	-5.e-002	0.	1.2681e-003
608	0.725	-5.e-002	0.	1.1445e-003
609	0.675	-5.e-002	0.	1.0239e-003
610	0.625	-5.e-002	0.	9.0705e-004
611	0.575	-5.e-002	0.	7.9463e-004
612	0.525	-5.e-002	0.	6.8739e-004
613	0.475	-5.e-002	0.	5.8606e-004
614	0.425	-5.e-002	0.	4.9139e-004
615	0.375	-5.e-002	0.	4.0409e-004
616	0.325	-5.e-002	0.	3.2489e-004
617	0.275	-5.e-002	0.	2.5447e-004
618	0.225	-5.e-002	0.	1.9352e-004
619	0.175	-5.e-002	0.	1.4257e-004
620	0.125	-5.e-002	0.	1.0241e-004
621	7.5e-002	-5.e-002	0.	7.1662e-005
