Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	9.9428e+07
634	0.625	-0.025	0.075	1.0014e+08
635	0.625	-0.025	0.1	9.9328e+07
636	0.625	0.	0.	1.4507e+08
637	0.625	0.	0.025	1.4298e+08
638	0.625	0.	0.05	1.4599e+08
639	0.625	0.	0.075	1.4348e+08
640	0.625	0.	0.1	1.4542e+08
641	0.625	0.025	0.	1.8956e+08
642	0.625	0.025	0.025	1.8937e+08
643	0.625	0.025	0.05	1.9031e+08
644	0.625	0.025	0.075	1.8592e+08
645	0.625	0.025	0.1	1.8829e+08
646	0.625	0.05	0.	2.3540e+08
647	0.625	0.05	0.025	2.3760e+08
648	0.625	0.05	0.05	2.3395e+08
649	0.625	0.05	0.075	2.2944e+08
650	0.625	0.05	0.1	2.3341e+08
651	0.65	-0.05	0.	5.9971e+07
652	0.65	-0.05	0.025	6.0533e+07
653	0.65	-0.05	0.05	6.0023e+07
654	0.65	-0.05	0.075	5.9387e+07
655	0.65	-0.05	0.1	6.0462e+07
656	0.65	-0.025	0.	1.0276e+08
657	0.65	-0.025	0.025	1.0173e+08
658	0.65	-0.025	0.05	1.0289e+08
659	0.65	-0.025	0.075	1.0185e+08
660	0.65	-0.025	0.1	1.0205e+08
661	0.65	0.	0.	1.4376e+08
662	0.65	0.	0.025	1.4402e+08
663	0.65	0.	0.05	1.4542e+08
664	0.65	0.	0.075	1.4231e+08
665	0.65	0.	0.1	1.4565e+08
666	0.65	0.025	0.	1.8643e+08
667	0.65	0.025	0.025	1.8558e+08
668	0.65	0.025	0.05	1.8619e+08
669	0.65	0.025	0.075	1.8481e+08
670	0.65	0.025	0.1	1.8373e+08
671	0.65	0.05	0.	2.2639e+08
672	0.65	0.05	0.025	2.2454e+08
673	0.65	0.05	0.05	2.2553e+08
674	0.65	0.05	0.075	2.2504e+08
675	0.65	0.05	0.1	2.3023e+08
676	0.675	-0.05	0.	6.5322e+07
677	0.675	-0.05	0.025	6.5978e+07
678	0.675	-0.05	0.05	6.6590e+07
679	0.675	-0.05	0.075	6.6449e+07
680	0.675	-0.05	0.1	6.5844e+07
681	0.675	-0.025	0.	1.0504e+08
682	0.675	-0.025	0.025	1.0544e+08
683	0.675	-0.025	0.05	1.0707e+08
684	0.675	-0.025	0.075	1.0564e+08
685	0.675	-0.025	0.1	1.0585e+08
686	0.675	0.	0.	1.4699e+08
687	0.675	0.	0.025	1.4470e+08
688	0.675	0.	0.05	1.4570e+08
689	0.675	0.	0.075	1.4493e+08
690	0.675	0.	0.1	1.4491e+08
691	0.675	0.025	0.	1.8175e+08
692	0.675	0.025	0.025	1.8151e+08
693	0.675	0.025	0.05	1.8242e+08
694	0.675	0.025	0.075	1.8446e+08
695	0.675	0.025	0.1	1.8439e+08
696	0.675	0.05	0.	2.2437e+08
697	0.675	0.05	0.025	2.2198e+08
698	0.675	0.05	0.05	2.2296e+08
699	0.675	0.05	0.075	2.2296e+08
700	0.675	0.05	0.1	2.2181e+08
701	0.7	-0.05	0.	7.1815e+07
702	0.7	-0.05	0.025	7.1145e+07
703	0.7	-0.05	0.05	7.1912e+07
704	0.7	-0.05	0.075	7.1940e+07
705	0.7	-0.05	0.1	7.2653e+07
706	0.7	-0.025	0.	1.0935e+08
707	0.7	-0.025	0.025	1.0841e+08
708	0.7	-0.025	0.05	1.1007e+08
709	0.7	-0.025	0.075	1.0845e+08
710	0.7	-0.025	0.1	1.0918e+08
711	0.7	0.	0.	1.4426e+08
712	0.7	0.	0.025	1.4306e+08
713	0.7	0.	0.05	1.4388e+08
714	0.7	0.	0.075	1.4608e+08
715	0.7	0.	0.1	1.4407e+08
716	0.7	0.025	0.	1.7950e+08
717	0.7	0.025	0.025	1.8016e+08
718	0.7	0.025	0.05	1.7961e+08
719	0.7	0.025	0.075	1.8189e+08
720	0.7	0.025	0.1	1.8289e+08
721	0.7	0.05	0.	2.1601e+08
722	0.7	0.05	0.025	2.1693e+08
723	0.7	0.05	0.05	2.1768e+08
724	0.7	0.05	0.075	2.1619e+08
725	0.7	0.05	0.1	2.1448e+08
726	0.725	-0.05	0.	7.7745e+07
727	0.725	-0.05	0.025	7.8257e+07
728	0.725	-0.05	0.05	7.8246e+07
729	0.725	-0.05	0.075	7.6882e+07
730	0.725	-0.05	0.1	7.7728e+07
731	0.725	-0.025	0.	1.1062e+08
732	0.725	-0.025	0.025	1.1206e+08
733	0.725	-0.025	0.05	1.1065e+08
734	0.725	-0.025	0.075	1.1086e+08
735	0.725	-0.025	0.1	1.1083e+08
736	0.725	0.	0.	1.4529e+08
737	0.725	0.	0.025	1.4549e+08
738	0.725	0.	0.05	1.4494e+08
739	0.725	0.	0.075	1.4565e+08
740	0.725	0.	0.1	1.4580e+08
741	0.725	0.025	0.	1.7461e+08
742	0.725	0.025	0.025	1.7801e+08
743	0.725	0.025	0.05	1.7665e+08
744	0.725	0.025	0.075	1.7539e+08
745	0.725	0.025	0.1	1.7672e+08
746	0.725	0.05	0.	2.1123e+08
747	0.725	0.05	0.025	2.1244e+08
748	0.725	0.05	0.05	2.0774e+08
749	0.725	0.05	0.075	2.1104e+08
750	0.725	0.05	0.1	2.1330e+08
751	0.75	-0.05	0.	8.5230e+07
752	0.75	-0.05	0.025	8.1679e+07
753	0.75	-0.05	0.05	8.5464e+07
754	0.75	-0.05	0.075	8.4646e+07
755	0.75	-0.05	0.1	8.2449e+07
756	0.75	-0.025	0.	1.1357e+08
757	0.75	-0.025	0.025	1.1542e+08
758	0.75	-0.025	0.05	1.1460e+08
759	0.75	-0.025	0.075	1.1374e+08
760	0.75	-0.025	0.1	1.1433e+08
761	0.75	0.	0.	1.4501e+08
762	0.75	0.	0.025	1.4371e+08
763	0.75	0.	0.05	1.4423e+08
764	0.75	0.	0.075	1.4541e+08
765	0.75	0.	0.1	1.4357e+08
766	0.75	0.025	0.	1.7228e+08
767	0.75	0.025	0.025	1.7329e+08
768	0.75	0.025	0.05	1.7294e+08
769	0.75	0.025	0.075	1.7333e+08
770	0.75	0.025	0.1	1.7177e+08
771	0.75	0.05	0.	2.0438e+08
772	0.75	0.05	0.025	2.0542e+08
773	0.75	0.05	0.05	2.0268e+08
774	0.75	0.05	0.075	2.0294e+08
775	0.75	0.05	0.1	2.0369e+08
776	0.775	-0.05	0.	8.9344e+07
777	0.775	-0.05	0.025	9.0708e+07
778	0.775	-0.05	0.05	8.9360e+07
779	0.775	-0.05	0.075	8.9621e+07
780	0.775	-0.05	0.1	8.9450e+07
781	0.775	-0.025	0.	1.1820e+08
782	0.775	-0.025	0.025	1.1704e+08
783	0.775	-0.025	0.05	1.1913e+08
784	0.775	-0.025	0.075	1.1759e+08
785	0.775	-0.025	0.1	1.1835e+08
786	0.775	0.	0.	1.4400e+08
787	0.775	0.	0.025	1.4329e+08
788	0.775	0.	0.05	1.4434e+08
789	0.775	0.	0.075	1.4359e+08
790	0.775	0.	0.1	1.4207e+08
791	0.775	0.025	0.	1.7257e+08
792	0.775	0.025	0.025	1.7122e+08
793	0.775	0.025	0.05	1.7022e+08
794	0.775	0.025	0.075	1.7169e+08
795	0.775	0.025	0.1	1.7124e+08
796	0.775	0.05	0.	2.0023e+08
797	0.775	0.05	0.025	1.9869e+08
798	0.775	0.05	0.05	1.9775e+08
799	0.775	0.05	0.075	1.9910e+08
800	0.775	0.05	0.1	1.9794e+08
801	0.8	-0.05	0.	9.6141e+07
802	0.8	-0.05	0.025	9.6942e+07
803	0.8	-0.05	0.05	9.5103e+07
804	0.8	-0.05	0.075	9.5337e+07
805	0.8	-0.05	0.1	9.5678e+07
806	0.8	-0.025	0.	1.1999e+08
807	0.8	-0.025	0.025	1.2137e+08
808	0.8	-0.025	0.05	1.1889e+08
809	0.8	-0.025	0.075	1.2022e+08
810	0.8	-0.025	0.1	1.1972e+08
811	0.8	0.	0.	1.4634e+08
812	0.8	0.	0.025	1.4540e+08
813	0.8	0.	0.05	1.4465e+08
814	0.8	0.	0.075	1.4549e+08
815	0.8	0.	0.1	1.4285e+08
816	0.8	0.025	0.	1.7091e+08
817	0.8	0.025	0.025	1.6705e+08
818	0.8	0.025	0.05	1.6987e+08
819	0.8	0.025	0.075	1.6892e+08
820	0.8	0.025	0.1	1.6854e+08
821	0.8	0.05	0.	1.9387e+08
822	0.8	0.05	0.025	1.9353e+08
823	0.8	0.05	0.05	1.9216e+08
824	0.8	0.05	0.075	1.9135e+08
825	0.8	0.05	0.1	1.9219e+08
826	0.825	-0.05	0.	1.0192e+08
827	0.825	-0.05	0.025	1.0229e+08
828	0.825	-0.05	0.05	1.0283e+08
829	0.825	-0.05	0.075	1.0238e+08
830	0.825	-0.05	0.1	1.0215e+08
831	0.825	-0.025	0.	1.2260e+08
832	0.825	-0.025	0.025	1.2357e+08
833	0.825	-0.025	0.05	1.2157e+08
834	0.825	-0.025	0.075	1.2246e+08
835	0.825	-0.025	0.1	1.2384e+08
836	0.825	0.	0.	1.4540e+08
837	0.825	0.	0.025	1.4435e+08
838	0.825	0.	0.05	1.4461e+08
839	0.825	0.	0.075	1.4480e+08
840	0.825	0.	0.1	1.4516e+08
841	0.825	0.025	0.	1.6492e+08
842	0.825	0.025	0.025	1.6389e+08
843	0.825	0.025	0.05	1.6570e+08
844	0.825	0.025	0.075	1.6777e+08
845	0.825	0.025	0.1	1.6396e+08
846	0.825	0.05	0.	1.8581e+08
847	0.825	0.05	0.025	1.8543e+08
848	0.825	0.05	0.05	1.8959e+08
849	0.825	0.05	0.075	1.8457e+08
850	0.825	0.05	0.1	1.8576e+08
851	0.85	-0.05	0.	1.0768e+08
852	0.85	-0.05	0.025	1.0692e+08
853	0.85	-0.05	0.05	1.0687e+08
854	0.85	-0.05	0.075	1.0849e+08
855	0.85	-0.05	0.1	1.0861e+08
856	0.85	-0.025	0.	1.2568e+08
857	0.85	-0.025	0.025	1.2766e+08
858	0.85	-0.025	0.05	1.2397e+08
859	0.85	-0.025	0.075	1.2497e+08
860	0.85	-0.025	0.1	1.2541e+08
861	0.85	0.	0.	1.4436e+08
862	0.85	0.	0.025	1.4385e+08
863	0.85	0.	0.05	1.4414e+08
864	0.85	0.	0.075	1.4493e+08
865	0.85	0.	0.1	1.4606e+08
866	0.85	0.025	0.	1.6323e+08
867	0.85	0.025	0.025	1.6226e+08
868	0.85	0.025	0.05	1.6208e+08
869	0.85	0.025	0.075	1.6362e+08
870	0.85	0.025	0.1	1.6463e+08
871	0.85	0.05	0.	1.8092e+08
872	0.85	0.05	0.025	1.7929e+08
873	0.85	0.05	0.05	1.8037e+08
874	0.85	0.05	0.075	1.8084e+08
875	0.85	0.05	0.1	1.7920e+08
876	0.875	-0.05	0.	1.1479e+08
877	0.875	-0.05	0.025	1.1424e+08
878	0.875	-0.05	0.05	1.1506e+08
879	0.875	-0.05	0.075	1.1311e+08
880	0.875	-0.05	0.1	1.1241e+08
881	0.875	-0.025	0.	1.2883e+08
882	0.875	-0.025	0.025	1.2926e+08
883	0.875	-0.025	0.05	1.2737e+08
884	0.875	-0.025	0.075	1.2861e+08
885	0.875	-0.025	0.1	1.3056e+08
886	0.875	0.	0.	1.4499e+08
887	0.875	0.	0.025	1.4453e+08
888	0.875	0.	0.05	1.4316e+08
889	0.875	0.	0.075	1.4582e+08
890	0.875	0.	0.1	1.4389e+08
891	0.875	0.025	0.	1.5931e+08
892	0.875	0.025	0.025	1.5971e+08
893	0.875	0.025	0.05	1.5941e+08
894	0.875	0.025	0.075	1.6109e+08
895	0.875	0.025	0.1	1.5992e+08
896	0.875	0.05	0.	1.7447e+08
897	0.875	0.05	0.025	1.7388e+08
898	0.875	0.05	0.05	1.7460e+08
899	0.875	0.05	0.075	1.7371e+08
900	0.875	0.05	0.1	1.7426e+08
901	0.9	-0.05	0.	1.1967e+08
902	0.9	-0.05	0.025	1.1952e+08
903	0.9	-0.05	0.05	1.1912e+08
904	0.9	-0.05	0.075	1.1974e+08
905	0.9	-0.05	0.1	1.1968e+08
906	0.9	-0.025	0.	1.3417e+08
907	0.9	-0.025	0.025	1.3328e+08
908	0.9	-0.025	0.05	1.3209e+08
909	0.9	-0.025	0.075	1.3178e+08
910	0.9	-0.025	0.1	1.3288e+08
911	0.9	0.	0.	1.4662e+08
912	0.9	0.	0.025	1.4529e+08
913	0.9	0.	0.05	1.4239e+08
914	0.9	0.	0.075	1.4537e+08
915	0.9	0.	0.1	1.4558e+08
916	0.9	0.025	0.	1.5894e+08
917	0.9	0.025	0.025	1.5588e+08
918	0.9	0.025	0.05	1.5637e+08
919	0.9	0.025	0.075	1.5676e+08
920	0.9	0.025	0.1	1.5524e+08
921	0.9	0.05	0.	1.6685e+08
922	0.9	0.05	0.025	1.6854e+08
923	0.9	0.05	0.05	1.6593e+08
924	0.9	0.05	0.075	1.6623e+08
925	0.9	0.05	0.1	1.6910e+08
926	0.925	-0.05	0.	1.2650e+08
927	0.925	-0.05	0.025	1.2726e+08
928	0.925	-0.05	0.05	1.2647e+08
929	0.925	-0.05	0.075	1.2601e+08
930	0.925	-0.05	0.1	1.2730e+08
931	0.925	-0.025	0.	1.3477e+08
932	0.925	-0.025	0.025	1.3486e+08
933	0.925	-0.025	0.05	1.3516e+08
934	0.925	-0.025	0.075	1.3571e+08
935	0.925	-0.025	0.1	1.3515e+08
936	0.925	0.	0.	1.4266e+08
937	0.925	0.	0.025	1.4407e+08
938	0.925	0.	0.05	1.4434e+08
939	0.925	0.	0.075	1.4451e+08
940	0.925	0.	0.1	1.4386e+08
941	0.925	0.025	0.	1.5382e+08
942	0.925	0.025	0.025	1.5122e+08
943	0.925	0.025	0.05	1.5371e+08
944	0.925	0.025	0.075	1.5540e+08
945	0.925	0.025	0.1	1.5245e+08
946	0.925	0.05	0.	1.6207e+08
947	0.925	0.05	0.025	1.6168e+08
948	0.925	0.05	0.05	1.6170e+08
949	0.925	0.05	0.075	1.6067e+08
950	0.925	0.05	0.1	1.6458e+08
951	0.95	-0.05	0.	1.3241e+08
952	0.95	-0.05	0.025	1.3129e+08
953	0.95	-0.05	0.05	1.3117e+08
954	0.95	-0.05	0.075	1.3206e+08
955	0.95	-0.05	0.1	1.2971e+08
956	0.95	-0.025	0.	1.3938e+08
957	0.95	-0.025	0.025	1.3765e+08
958	0.95	-0.025	0.05	1.3865e+08
959	0.95	-0.025	0.075	1.3870e+08
960	0.95	-0.025	0.1	1.3929e+08
961	0.95	0.	0.	1.4494e+08
962	0.95	0.	0.025	1.4523e+08
963	0.95	0.	0.05	1.4555e+08
964	0.95	0.	0.075	1.4399e+08
965	0.95	0.	0.1	1.4686e+08
966	0.95	0.025	0.	1.5063e+08
967	0.95	0.025	0.025	1.5017e+08
968	0.95	0.025	0.05	1.4919e+08
969	0.95	0.025	0.075	1.4995e+08
970	0.95	0.025	0.1	1.5069e+08
971	0.95	0.05	0.	1.5612e+08
972	0.95	0.05	0.025	1.5828e+08
973	0.95	0.05	0.05	1.5551e+08
974	0.95	0.05	0.075	1.5685e+08
975	0.95	0.05	0.1	1.5460e+08
976	0.975	-0.05	0.	1.4041e+08
977	0.975	-0.05	0.025	1.3668e+08
978	0.975	-0.05	0.05	1.4029e+08
979	0.975	-0.05	0.075	1.3785e+08
980	0.975	-0.05	0.1	1.3553e+08
981	0.975	-0.025	0.	1.4274e+08
982	0.975	-0.025	0.025	1.4131e+08
983	0.975	-0.025	0.05	1.4070e+08
984	0.975	-0.025	0.075	1.4194e+08
985	0.975	-0.025	0.1	1.4197e+08
986	0.975	0.	0.	1.4485e+08
987	0.975	0.	0.025	1.4569e+08
988	0.975	0.	0.05	1.4467e+08
989	0.975	0.	0.075	1.4512e+08
990	0.975	0.	0.1	1.4377e+08
991	0.975	0.025	0.	1.4811e+08
992	0.975	0.025	0.025	1.4660e+08
993	0.975	0.025	0.05	1.4588e+08
994	0.975	0.025	0.075	1.4696e+08
995	0.975	0.025	0.1	1.4688e+08
996	0.975	0.05	0.	1.5111e+08
997	0.975	0.05	0.025	1.4826e+08
998	0.975	0.05	0.05	1.5131e+08
999	0.975	0.05	0.075	1.4925e+08
1000	0.975	0.05	0.1	1.4704e+08
1001	1	-0.05	0.	1.4261e+08
1002	1	-0.05	0.025	1.4365e+08
1003	1	-0.05	0.05	1.4451e+08
1004	1	-0.05	0.075	1.4385e+08
1005	1	-0.05	0.1	1.4261e+08
1006	1	-0.025	0.	1.4331e+08
1007	1	-0.025	0.025	1.4283e+08
1008	1	-0.025	0.05	1.4451e+08
1009	1	-0.025	0.075	1.4411e+08
1010	1	-0.025	0.1	1.4492e+08
1011	1	0.	0.	1.4233e+08
1012	1	0.	0.025	1.4376e+08
1013	1	0.	0.05	1.4672e+08
1014	1	0.	0.075	1.4511e+08
1015	1	0.	0.1	1.4403e+08
1016	1	0.025	0.	1.4307e+08
1017	1	0.025	0.025	1.4549e+08
1018	1	0.025	0.05	1.4598e+08
1019	1	0.025	0.075	1.4289e+08
1020	1	0.025	0.1	1.4299e+08
1021	1	0.05	0.	1.4432e+08
1022	1	0.05	0.025	1.4443e+08
1023	1	0.05	0.05	1.4456e+08
1024	1	0.05	0.075	1.4612e+08
1025	1	0.05	0.1	1.4288e+08
